Name,Category,Film,Win_Oscar?,Year_Ceremony,Birth_Date,Birth_Place,Gender,Race or Ethnicity,Sexual orientation,Religion,Link
John Gielgud,ACTOR IN A SUPPORTING ROLE,Arthur,TRUE,1982,1904-04-14,"London, England",Male,White,Gay,Na,/people/589/000033490/
Ian Holm,ACTOR IN A SUPPORTING ROLE,Chariots of Fire,FALSE,1982,1931-09-12,"Goodmayes, England",Male,White,Straight,Na,http://www.nndb.com/people/438/000023369/
Jack Nicholson,ACTOR IN A SUPPORTING ROLE,Reds,FALSE,1982,1937-04-22,New York City,Male,White,Straight,Atheist,/people/722/000022656/
"Howard E. Rollins, Jr.",ACTOR IN A SUPPORTING ROLE,Ragtime,FALSE,1982,1950-10-17,"Baltimore, MD",Male,Black,Na,Na,http://www.nndb.com/people/838/000107517/
Katharine Hepburn,ACTRESS,On Golden Pond,TRUE,1982,1907-05-12,"Hartford, CT",Female,White,Bisexual,Atheist,/people/775/000023706/
Diane Keaton,ACTRESS,Reds,FALSE,1982,1946-01-05,"Los Angeles, CA",Female,White,Straight,Atheist,/people/879/000022813/
Marsha Mason,ACTRESS,Only When I Laugh,FALSE,1982,1942-04-03,"St. Louis, MO",Female,White,Straight,Na,http://www.nndb.com/people/232/000100929/
Susan Sarandon,ACTRESS,Atlantic City,FALSE,1982,1946-10-04,"Queens, NY",Female,White,Straight,Roman Catholic,/people/762/000024690/
Meryl Streep,ACTRESS,The French Lieutenant's Woman,FALSE,1982,1949-06-22,"Summit, NJ",Female,White,Straight,Na,/people/001/000024926/
Melinda Dillon,ACTRESS IN A SUPPORTING ROLE,Absence of Malice,FALSE,1982,1939-10-13,"Hope, AR",Female,White,Straight,Na,http://www.nndb.com/people/733/000129346/
Jane Fonda,ACTRESS IN A SUPPORTING ROLE,On Golden Pond,FALSE,1982,1937-12-21,New York City,Female,White,Straight,Born-Again Christian,/people/637/000022571/
Joan Hackett,ACTRESS IN A SUPPORTING ROLE,Only When I Laugh,FALSE,1982,1934-03-01,"Harlem, NY",Female,White,Straight,Roman Catholic,http://www.nndb.com/people/294/000044162/
Elizabeth McGovern,ACTRESS IN A SUPPORTING ROLE,Ragtime,FALSE,1982,1961-07-18,"Evanston, IL",Female,White,Straight,Na,http://www.nndb.com/people/834/000025759/
Maureen Stapleton,ACTRESS IN A SUPPORTING ROLE,Reds,TRUE,1982,1925-06-21,"Troy, NY",Female,White,Straight,Roman Catholic,/people/376/000032280/
Louis Malle,DIRECTING,Atlantic City,FALSE,1982,1932-10-30,"Thumeries, France",Male,White,Straight,Roman Catholic,http://www.nndb.com/people/298/000044166/
Hugh Hudson,DIRECTING,Chariots of Fire,FALSE,1982,1936-08-25,"London, England",Male,White,Straight,Na,https://www.imdb.com/fr/name/nm0399853/?ref_=nv_sr_srsg_0_tt_1_nm_7_in_0_q_Hugh%2520Hudson
Mark Rydell,DIRECTING,On Golden Pond,FALSE,1982,1934-03-23,New York City,Male,White,Straight,Na,http://www.nndb.com/people/406/000078172/
Steven Spielberg,DIRECTING,Raiders of the Lost Ark,FALSE,1982,1946-12-18,"Cincinnati, OH",Male,White,Straight,Jewish,/people/734/000022668/
Warren Beatty,DIRECTING,Reds,TRUE,1982,1937-03-30,"Richmond, VA",Male,White,Straight,Baptist,/people/719/000022653/
Dustin Hoffman,ACTOR,Tootsie,FALSE,1983,1937-08-08,"Los Angeles, CA",Male,White,Straight,Jewish,/people/882/000022816/
Ben Kingsley,ACTOR,Gandhi,TRUE,1983,1943-12-31,"Scarborough, Yorkshire, England",Male,Multiracial,Straight,Quaker,/people/519/000024447/
Jack Lemmon,ACTOR,Missing,FALSE,1983,1925-02-08,"Newton, MA",Male,White,Straight,Roman Catholic,/people/714/000026636/
Paul Newman,ACTOR,The Verdict,FALSE,1983,1925-01-26,"Shaker Heights, OH",Male,White,Straight,Jewish,/people/804/000022738/
Peter O'Toole,ACTOR,My Favorite Year,FALSE,1983,1932-08-02,"Connemara, Ireland",Male,White,Straight,Roman Catholic,http://www.nndb.com/people/480/000026402/
Charles Durning,ACTOR IN A SUPPORTING ROLE,The Best Little Whorehouse in Texas,FALSE,1983,1923-02-28,"Highland Falls, NY",Male,White,Straight,Na,http://www.nndb.com/people/939/000022873/
"Lou Gossett, Jr.",ACTOR IN A SUPPORTING ROLE,An Officer and a Gentleman,TRUE,1983,1936-05-27,"Brooklyn, NY",Male,Black,Straight,Na,/people/906/000023837/
John Lithgow,ACTOR IN A SUPPORTING ROLE,The World According to Garp,FALSE,1983,1945-10-19,"Rochester, NY",Male,White,Straight,Na,http://www.nndb.com/people/586/000023517/
James Mason,ACTOR IN A SUPPORTING ROLE,The Verdict,FALSE,1983,1909-05-15,"Yorkshire, England",Male,White,Straight,Na,http://www.nndb.com/people/873/000023804/
Robert Preston,ACTOR IN A SUPPORTING ROLE,Victor/Victoria,FALSE,1983,1918-06-08,"Newton Highlands, MA",Male,White,Straight,Na,http://www.nndb.com/people/675/000079438/
Julie Andrews,ACTRESS,Victor/Victoria,FALSE,1983,1935-10-01,"Walton-on-Thames, Surrey, England",Female,White,Straight,Na,/people/874/000023805/
Jessica Lange,ACTRESS,Frances,FALSE,1983,1949-04-20,"Cloquet, MN",Female,White,Straight,Na,/people/004/000022935/
Sissy Spacek,ACTRESS,Missing,FALSE,1983,1949-12-25,"Quitman, TX",Female,White,Straight,Na,/people/758/000023689/
Meryl Streep,ACTRESS,Sophie's Choice,TRUE,1983,1949-06-22,"Summit, NJ",Female,White,Straight,Na,/people/001/000024926/
Debra Winger,ACTRESS,An Officer and a Gentleman,FALSE,1983,1955-05-16,"Cleveland, OH",Female,White,Straight,Jewish,http://www.nndb.com/people/056/000022987/
Glenn Close,ACTRESS IN A SUPPORTING ROLE,The World According to Garp,FALSE,1983,1947-03-19,"Greenwich, CT",Female,White,Straight,Na,http://www.nndb.com/people/786/000024714/
Teri Garr,ACTRESS IN A SUPPORTING ROLE,Tootsie,FALSE,1983,1947-12-11,"Lakewood, OH",Female,White,Straight,Na,http://www.nndb.com/people/930/000024858/
Jessica Lange,ACTRESS IN A SUPPORTING ROLE,Tootsie,TRUE,1983,1949-04-20,"Cloquet, MN",Female,White,Straight,Na,/people/004/000022935/
Kim Stanley,ACTRESS IN A SUPPORTING ROLE,Frances,FALSE,1983,1925-02-11,"Tularosa, NM",Female,White,Straight,Na,http://www.nndb.com/people/182/000205564/
Lesley Ann Warren,ACTRESS IN A SUPPORTING ROLE,Victor/Victoria,FALSE,1983,1946-08-16,New York City,Female,White,Straight,Jewish,http://www.nndb.com/people/755/000024683/
Wolfgang Petersen,DIRECTING,Das Boot,FALSE,1983,1941-03-14,"Emden, Lower Saxony, Germany",Male,White,Straight,Na,http://www.nndb.com/people/787/000047646/
Steven Spielberg,DIRECTING,E.T. The Extra-Terrestrial,FALSE,1983,1946-12-18,"Cincinnati, OH",Male,White,Straight,Jewish,/people/734/000022668/
Richard Attenborough,DIRECTING,Gandhi,TRUE,1983,1923-08-29,"Cambridge, England",Male,White,Straight,Na,/people/750/000023681/
Sydney Pollack,DIRECTING,Tootsie,FALSE,1983,1934-07-01,"Lafayette, IN",Male,White,Straight,Jewish,/people/772/000023703/
Sidney Lumet,DIRECTING,The Verdict,FALSE,1983,1924-06-25,"Philadelphia, PA",Male,White,Straight,Jewish,http://www.nndb.com/people/978/000022912/
Michael Caine,ACTOR,Educating Rita,FALSE,1984,1933-03-14,"Bermondsey, England",Male,White,Straight,Na,/people/754/000022688/
Tom Conti,ACTOR,"Reuben, Reuben",FALSE,1984,1941-11-22,"Paisley, Scotland",Male,White,Straight,Na,http://www.nndb.com/people/371/000024299/
Tom Courtenay,ACTOR,The Dresser,FALSE,1984,1937-02-25,"Hull, Humberside, England",Male,White,Straight,Na,http://www.nndb.com/people/978/000101675/
Robert Duvall,ACTOR,Tender Mercies,TRUE,1984,1931-01-05,"San Diego, CA",Male,White,Straight,Na,/people/008/000022939/
Albert Finney,ACTOR,The Dresser,FALSE,1984,1936-05-09,"Salford, Lancashire, England",Male,White,Straight,Na,http://www.nndb.com/people/903/000023834/
Charles Durning,ACTOR IN A SUPPORTING ROLE,To Be or Not to Be,FALSE,1984,1923-02-28,"Highland Falls, NY",Male,White,Straight,Na,http://www.nndb.com/people/939/000022873/
John Lithgow,ACTOR IN A SUPPORTING ROLE,Terms of Endearment,FALSE,1984,1945-10-19,"Rochester, NY",Male,White,Straight,Na,http://www.nndb.com/people/586/000023517/
Jack Nicholson,ACTOR IN A SUPPORTING ROLE,Terms of Endearment,TRUE,1984,1937-04-22,New York City,Male,White,Straight,Atheist,/people/722/000022656/
Sam Shepard,ACTOR IN A SUPPORTING ROLE,The Right Stuff,FALSE,1984,1943-11-05,"Fort Sheridan, IL",Male,White,Straight,Na,https://www.nndb.com/people/502/000024430/
Rip Torn,ACTOR IN A SUPPORTING ROLE,Cross Creek,FALSE,1984,1931-02-06,"Temple, TX",Male,White,Straight,Na,http://www.nndb.com/people/549/000022483/
Jane Alexander,ACTRESS,Testament,FALSE,1984,1939-10-28,"Boston, MA",Female,White,Straight,Na,http://www.nndb.com/people/125/000024053/
Shirley MacLaine,ACTRESS,Terms of Endearment,TRUE,1984,1934-04-24,"Richmond, VA",Female,White,Straight,Baptist,/people/799/000023730/
Meryl Streep,ACTRESS,Silkwood,FALSE,1984,1949-06-22,"Summit, NJ",Female,White,Straight,Na,/people/001/000024926/
Julie Walters,ACTRESS,Educating Rita,FALSE,1984,1950-02-22,"Birmingham, West Midlands, England",Female,White,Straight,Roman Catholic,http://www.nndb.com/people/991/000102685/
Debra Winger,ACTRESS,Terms of Endearment,FALSE,1984,1955-05-16,"Cleveland, OH",Female,White,Straight,Jewish,http://www.nndb.com/people/056/000022987/
Cher,ACTRESS IN A SUPPORTING ROLE,Silkwood,FALSE,1984,1946-05-20,"El Centro, CA",Female,White,Bisexual,Na,/people/688/000022622/
Glenn Close,ACTRESS IN A SUPPORTING ROLE,The Big Chill,FALSE,1984,1947-03-19,"Greenwich, CT",Female,White,Straight,Na,http://www.nndb.com/people/786/000024714/
Linda Hunt,ACTRESS IN A SUPPORTING ROLE,The Year of Living Dangerously,TRUE,1984,1945-04-02,"Morristown, NJ",Female,White,Na,Na,/people/671/000024599/
Amy Irving,ACTRESS IN A SUPPORTING ROLE,Yentl,FALSE,1984,1953-09-10,"Palo Alto, CA",Female,White,Straight,Christian Science,http://www.nndb.com/people/290/000025215/
Alfre Woodard,ACTRESS IN A SUPPORTING ROLE,Cross Creek,FALSE,1984,1953-11-08,"Tulsa, OK",Female,Black,Straight,Na,http://www.nndb.com/people/302/000025227/
Peter Yates,DIRECTING,The Dresser,FALSE,1984,1929-07-24,"Aldershot, Hampshire, England",Male,White,Straight,Na,http://www.nndb.com/people/333/000078099/
Ingmar Bergman,DIRECTING,Fanny & Alexander,FALSE,1984,1918-07-14,"Uppsala, Sweden",Male,White,Straight,Atheist,http://www.nndb.com/people/009/000025931/
Mike Nichols,DIRECTING,Silkwood,FALSE,1984,1931-11-06,"Berlin, Germany",Male,White,Straight,Jewish,/people/455/000023386/
Bruce Beresford,DIRECTING,Tender Mercies,FALSE,1984,1940-08-16,"Sydney, Australia",Male,White,Straight,Na,http://www.nndb.com/people/401/000041278/
James L. Brooks,DIRECTING,Terms of Endearment,TRUE,1984,1940-05-09,"North Bergen, NJ",Male,White,Straight,Na,/people/209/000024137/
F. Murray Abraham,ACTOR,Amadeus,TRUE,1985,1939-10-24,"Pittsburgh, PA",Male,Middle Eastern,Straight,Na,/people/123/000024051/
Jeff Bridges,ACTOR,Starman,FALSE,1985,1949-12-04,"Los Angeles, CA",Male,White,Straight,Lutheran,/people/779/000022713/
Albert Finney,ACTOR,Under the Volcano,FALSE,1985,1936-05-09,"Salford, Lancashire, England",Male,White,Straight,Na,http://www.nndb.com/people/903/000023834/
Tom Hulce,ACTOR,Amadeus,FALSE,1985,1953-12-06,"Whitewater, WI",Male,White,Matter of Dispute,Na,http://www.nndb.com/people/308/000025233/
Sam Waterston,ACTOR,The Killing Fields,FALSE,1985,1940-11-15,"Cambridge, MA",Male,White,Straight,Na,http://www.nndb.com/people/772/000022706/
Adolph Caesar,ACTOR IN A SUPPORTING ROLE,A Soldier's Story,FALSE,1985,1933-12-05,"Harlem, NY",Male,Black,Straight,Na,http://www.nndb.com/people/113/000350060/
John Malkovich,ACTOR IN A SUPPORTING ROLE,Places in the Heart,FALSE,1985,1953-12-09,"Christopher, IL",Male,White,Straight,Atheist,http://www.nndb.com/people/312/000025237/
Noriyuki 'Pat' Morita,ACTOR IN A SUPPORTING ROLE,The Karate Kid,FALSE,1985,1932-06-28,"Isleton, CA",Male,Asian,Straight,Na,https://www.nndb.com/people/551/000023482/
Haing S. Ngor,ACTOR IN A SUPPORTING ROLE,The Killing Fields,TRUE,1985,1940-03-22,"Samrong Young, Cambodia",Male,Asian,Straight,Buddhist,/people/093/000063901/
Ralph Richardson,ACTOR IN A SUPPORTING ROLE,"Greystoke: The Legend of Tarzan, Lord of the Apes",FALSE,1985,1902-12-19,"Cheltenham, Gloucestershire, England",Male,White,Straight,Roman Catholic,http://www.nndb.com/people/944/000091671/
Judy Davis,ACTRESS,A Passage to India,FALSE,1985,1955-04-23,"Perth, Western Australia, Australia",Female,White,Straight,Na,http://www.nndb.com/people/410/000025335/
Sally Field,ACTRESS,Places in the Heart,TRUE,1985,1946-11-06,"Pasadena, CA",Female,White,Straight,Na,/people/897/000022831/
Jessica Lange,ACTRESS,Country,FALSE,1985,1949-04-20,"Cloquet, MN",Female,White,Straight,Na,/people/004/000022935/
Vanessa Redgrave,ACTRESS,The Bostonians,FALSE,1985,1937-01-30,"London, England",Female,White,Straight,Na,/people/590/000023521/
Sissy Spacek,ACTRESS,The River,FALSE,1985,1949-12-25,"Quitman, TX",Female,White,Straight,Na,/people/758/000023689/
Peggy Ashcroft,ACTRESS IN A SUPPORTING ROLE,A Passage to India,TRUE,1985,1907-12-22,"Croydon, Surrey, England",Female,White,Straight,Agnostic,/people/816/000063627/
Glenn Close,ACTRESS IN A SUPPORTING ROLE,The Natural,FALSE,1985,1947-03-19,"Greenwich, CT",Female,White,Straight,Na,http://www.nndb.com/people/786/000024714/
Lindsay Crouse,ACTRESS IN A SUPPORTING ROLE,Places in the Heart,FALSE,1985,1948-05-12,New York City,Female,White,Straight,Na,http://www.nndb.com/people/900/000024828/
Christine Lahti,ACTRESS IN A SUPPORTING ROLE,Swing Shift,FALSE,1985,1950-04-04,"Birmingham, MI",Female,White,Straight,Na,http://www.nndb.com/people/645/000043516/
Geraldine Page,ACTRESS IN A SUPPORTING ROLE,The Pope of Greenwich Village,FALSE,1985,1924-11-22,"Kirksville, MO",Female,White,Straight,Na,/people/780/000043651/
Milos Forman,DIRECTING,Amadeus,TRUE,1985,1932-02-18,"Cáslav, Czechoslovakia",Male,White,Straight,Na,/people/622/000023553/
Woody Allen,DIRECTING,Broadway Danny Rose,FALSE,1985,1935-12-01,"Brooklyn, NY",Male,White,Straight,Agnostic,/people/501/000022435/
Roland Joffé,DIRECTING,The Killing Fields,FALSE,1985,1945-11-17,"London, England",Male,White,Straight,Na,http://www.nndb.com/people/695/000024623/
David Lean,DIRECTING,A Passage to India,FALSE,1985,1908-03-25,"Croydon, Surrey, England",Male,White,Straight,Na,/people/462/000032366/
Robert Benton,DIRECTING,Places in the Heart,FALSE,1985,1932-09-29,"Waxahachie, TX",Male,White,Straight,Na,/people/267/000064075/
Harrison Ford,ACTOR,Witness,FALSE,1986,1942-07-13,"Chicago, IL",Male,White,Straight,Agnostic,http://www.nndb.com/people/812/000022746/
James Garner,ACTOR,Murphy's Romance,FALSE,1986,1928-04-07,"Norman, OK",Male,White,Straight,Na,http://www.nndb.com/people/266/000023197/
William Hurt,ACTOR,Kiss of the Spider Woman,TRUE,1986,1950-03-20,"Washington, DC",Male,White,Straight,Lutheran,/people/683/000023614/
Jack Nicholson,ACTOR,Prizzi's Honor,FALSE,1986,1937-04-22,New York City,Male,White,Straight,Atheist,/people/722/000022656/
Jon Voight,ACTOR,Runaway Train,FALSE,1986,1938-12-29,"Yonkers, NY",Male,White,Straight,Roman Catholic,/people/060/000023988/
Don Ameche,ACTOR IN A SUPPORTING ROLE,Cocoon,TRUE,1986,1904-05-31,"Kenosha, WI",Male,White,Straight,Roman Catholic,/people/736/000024664/
Klaus Maria Brandauer,ACTOR IN A SUPPORTING ROLE,Out of Africa,FALSE,1986,1944-06-22,"Alt Aussee, Austria",Male,White,Straight,Na,http://www.nndb.com/people/588/000134186/
William Hickey,ACTOR IN A SUPPORTING ROLE,Prizzi's Honor,FALSE,1986,1927-09-19,"Brooklyn, NY",Male,White,Na,Na,http://www.nndb.com/people/131/000130738/
Robert Loggia,ACTOR IN A SUPPORTING ROLE,Jagged Edge,FALSE,1986,1930-01-03,New York City,Male,White,Straight,Na,http://www.nndb.com/people/318/000023249/
Eric Roberts,ACTOR IN A SUPPORTING ROLE,Runaway Train,FALSE,1986,1956-04-18,"Biloxi, MS",Male,White,Straight,Na,http://www.nndb.com/people/452/000025377/
Anne Bancroft,ACTRESS,Agnes of God,FALSE,1986,1931-09-17,"Bronx, NY",Female,White,Straight,Roman Catholic,/people/439/000023370/
Whoopi Goldberg,ACTRESS,The Color Purple,FALSE,1986,1955-11-13,New York City,Female,Black,Straight,Atheist,/people/242/000025167/
Jessica Lange,ACTRESS,Sweet Dreams,FALSE,1986,1949-04-20,"Cloquet, MN",Female,White,Straight,Na,/people/004/000022935/
Geraldine Page,ACTRESS,The Trip to Bountiful,TRUE,1986,1924-11-22,"Kirksville, MO",Female,White,Straight,Na,/people/780/000043651/
Meryl Streep,ACTRESS,Out of Africa,FALSE,1986,1949-06-22,"Summit, NJ",Female,White,Straight,Na,/people/001/000024926/
Margaret Avery,ACTRESS IN A SUPPORTING ROLE,The Color Purple,FALSE,1986,1944-01-20,"Mangum, OK",Female,Black,Straight,Na,http://www.nndb.com/people/110/000130717/
Anjelica Huston,ACTRESS IN A SUPPORTING ROLE,Prizzi's Honor,TRUE,1986,1951-07-08,"Santa Monica, CA",Female,White,Straight,Na,/people/128/000025053/
Amy Madigan,ACTRESS IN A SUPPORTING ROLE,Twice in a Lifetime,FALSE,1986,1950-09-11,"Chicago, IL",Female,White,Straight,Na,http://www.nndb.com/people/062/000100759/
Meg Tilly,ACTRESS IN A SUPPORTING ROLE,Agnes of God,FALSE,1986,1960-02-14,"Texada Island, British Columbia, Canada",Female,Multiracial,Straight,Na,http://www.nndb.com/people/707/000025632/
Oprah Winfrey,ACTRESS IN A SUPPORTING ROLE,The Color Purple,FALSE,1986,1954-01-29,"Kosciusko, MS",Female,Black,Straight,Protestant,http://www.nndb.com/people/466/000022400/
Hector Babenco,DIRECTING,Kiss of the Spider Woman,FALSE,1986,1946-02-07,"Buenos Aires, Argentina",Male,White,Straight,Jewish,http://www.nndb.com/people/282/000173760/
Sydney Pollack,DIRECTING,Out of Africa,TRUE,1986,1934-07-01,"Lafayette, IN",Male,White,Straight,Jewish,/people/772/000023703/
John Huston,DIRECTING,Prizzi's Honor,FALSE,1986,1906-08-05,"Nevada, MO",Male,White,Straight,Agnostic,/people/704/000024632/
Akira Kurosawa,DIRECTING,Ran,FALSE,1986,1910-03-23,"Tokyo, Japan",Male,Asian,Straight,Na,http://www.nndb.com/people/326/000044194/
Peter Weir,DIRECTING,Witness,FALSE,1986,1944-08-08,"Sydney, New South Wales, Australia",Male,White,Straight,Na,http://www.nndb.com/people/606/000024534/
Dexter Gordon,ACTOR,Round Midnight,FALSE,1987,1923-02-27,"Los Angeles, CA",Male,Black,Na,Na,http://www.nndb.com/people/002/000119642/
Bob Hoskins,ACTOR,Mona Lisa,FALSE,1987,1942-10-26,"Bury St. Edmund's, Suffolk, England",Male,White,Straight,Na,http://www.nndb.com/people/429/000024357/
William Hurt,ACTOR,Children of a Lesser God,FALSE,1987,1950-03-20,"Washington, DC",Male,White,Straight,Lutheran,/people/683/000023614/
Paul Newman,ACTOR,The Color of Money,TRUE,1987,1925-01-26,"Shaker Heights, OH",Male,White,Straight,Jewish,/people/804/000022738/
James Woods,ACTOR,Salvador,FALSE,1987,1947-04-18,"Vernal, UT",Male,White,Straight,Roman Catholic,http://www.nndb.com/people/789/000024717/
Tom Berenger,ACTOR IN A SUPPORTING ROLE,Platoon,FALSE,1987,1949-05-31,"Chicago, IL",Male,White,Straight,Roman Catholic,http://www.nndb.com/people/072/000024000/
Michael Caine,ACTOR IN A SUPPORTING ROLE,Hannah and Her Sisters,TRUE,1987,1933-03-14,"Bermondsey, England",Male,White,Straight,Na,/people/754/000022688/
Willem Dafoe,ACTOR IN A SUPPORTING ROLE,Platoon,FALSE,1987,1955-07-22,"Appleton, WI",Male,White,Straight,Na,http://www.nndb.com/people/789/000022723/
Denholm Elliott,ACTOR IN A SUPPORTING ROLE,A Room with a View,FALSE,1987,1922-05-31,"London, England",Male,White,Bisexual,Na,http://www.nndb.com/people/693/000103384/
Dennis Hopper,ACTOR IN A SUPPORTING ROLE,Hoosiers,FALSE,1987,1936-05-17,"Dodge City, KS",Male,White,Straight,Na,http://www.nndb.com/people/600/000023531/
Jane Fonda,ACTRESS,The Morning After,FALSE,1987,1937-12-21,New York City,Female,White,Straight,Born-Again Christian,/people/637/000022571/
Marlee Matlin,ACTRESS,Children of a Lesser God,TRUE,1987,1965-08-24,"Morton Grove, IL",Female,White,Straight,Jewish,/people/870/000023801/
Sissy Spacek,ACTRESS,Crimes of the Heart,FALSE,1987,1949-12-25,"Quitman, TX",Female,White,Straight,Na,/people/758/000023689/
Kathleen Turner,ACTRESS,Peggy Sue Got Married,FALSE,1987,1954-06-19,"Springfield, MO",Female,White,Straight,Methodist,http://www.nndb.com/people/553/000023484/
Sigourney Weaver,ACTRESS,Aliens,FALSE,1987,1949-10-08,"Manhattan, NY",Female,White,Straight,Na,http://www.nndb.com/people/792/000022726/
Tess Harper,ACTRESS IN A SUPPORTING ROLE,Crimes of the Heart,FALSE,1987,1950-08-15,"Mammoth Spring, AR",Female,White,Straight,Na,http://www.nndb.com/people/338/000130945/
Piper Laurie,ACTRESS IN A SUPPORTING ROLE,Children of a Lesser God,FALSE,1987,1932-01-22,"Detroit, MI",Female,White,Straight,Jewish,http://www.nndb.com/people/621/000023552/
Mary Elizabeth Mastrantonio,ACTRESS IN A SUPPORTING ROLE,The Color of Money,FALSE,1987,1958-11-17,"Lombard, IL",Female,White,Straight,Na,http://www.nndb.com/people/617/000025542/
